lemma,pos,bci_av_id
suggérer,PRON,17454
suite,VERB,24881
suivant,ADJ,15714
suivre,PRON,14376
sujet,VERB,23669
sulky,VERB,22093
super,OTHER,18282
supplier,PRON,21334
suppléant,VERB,24759
support,VERB,14704
support de sauvegarde,VERB,24641
support matériel,VERB,12355
supporter financièrement,PRON,17469
suppression,VERB,24883
supprimer,PRON,13665
supprimer en revenant en arrière,PRON,23411
sur,NOUN,15918
surf,VERB,21881
surf des neiges,VERB,21868
surface,VERB,17758
surgélateur,VERB,23514
surnaturel,VERB,21036
surprendre,PRON,17470
surpris,ADJ,23962
surprise,VERB,23960
suspendre,PRON,14673
suède,VERB,22617
suédois,VERB,23227
symbole bliss,VERB,12857
symbolique bliss,VERB,23031
synagogue,VERB,13345
syndrome de fatigue chronique,VERB,23836
synthétique,VERB,23229
synthétiseur,VERB,23963
système nerveux central,VERB,21585
système solaire,VERB,22836
sèche,ADJ,23857
sèche-cheveux,VERB,24141
sèche-linge,VERB,24320
sève,VERB,22333
sécher,PRON,13888
sécheresse,VERB,23859
séchoir,VERB,24088
sécrétion corporelle,VERB,24031
sécurité,VERB,16705
sélectionner tout,PRON,23659
sépulture,VERB,22841
sûr,ADJ,24049
sœur,PREP,16994
tabac,VERB,17743
table,VERB,17493
table de repassage,VERB,14957
tableau de symboles,VERB,17489
tableau noir,VERB,12852
tablette,VERB,23673
tablette pc,VERB,23672
tablette électronique,VERB,23672
tablier,VERB,12411
tache,VERB,17236
taie d'oreiller,VERB,16178
taille,VERB,18029
tailleur,PREP,23674
taillis,VERB,13092
talc,VERB,17500
tallith,VERB,17501
talon,VERB,14700
tam-tam,VERB,23816
tambour,VERB,23816
tambour_,VERB,23854
tambourin_,VERB,23964
tamia,VERB,13170
tamis,VERB,16976
tamouz,VERB,17502
tampon,VERB,16980
tank,VERB,17504
tant pis,OTHER,17698
tante,PREP,12596
taper,PRON,14717
tapis de gym,VERB,14657
tapis de protection de la table,VERB,22594
tapis de selle,VERB,24252
taquiner,PRON,17515
tard,ADJ,15177
tarif,VERB,24109
tarte,VERB,16173
tartinade,VERB,17238
tartinade liquide,VERB,20522
tartiner,PRON,17239
tasse,VERB,13621
taureau,VERB,12920
taxe,VERB,23230
taxe gouvernementale,VERB,23231
taxe provinciale,VERB,23234
taxe régionale,VERB,23234
taxe sur biens immobiliers,VERB,23232
taxi,VERB,17509
tefilin,VERB,17531
teinture,VERB,15956
temple,VERB,13345
temporaire,ADJ,24307
temps,VERB,17732
temps de pause à la maison,VERB,23209
temps météorologique,VERB,18214
température,VERB,17520
température corporelle,VERB,24034
tempête,VERB,23956
tempête de neige,VERB,17198
tendu,ADJ,23957
tenir,PRON,23532
tennis,VERB,17522
tennis de plage,VERB,12641
tennis de table,VERB,16183
tennis en salle,VERB,22101
tente,VERB,17523
tenue d'équitation,VERB,24244
terminer,PRON,14181
terminé,ADJ,24844
termite,VERB,17524
terrain de jeux,VERB,16202
terrain de sport,VERB,22840
terre,VERB,13901
terre-plein,VERB,24214
terrifié,ADJ,17525
terroriser,PRON,17527
terrorisme,VERB,24820
terroriste,PREP,17526
test,VERB,17528
testicule,VERB,17529
tevet,VERB,17530
texto,VERB,24509
thermomètre,VERB,17709
thermos,VERB,17710
thon,VERB,23697
thor,PREP,22652
thé,VERB,17511
théologie,VERB,23681
théologien,PREP,23680
thérapeute,PREP,17706
thérapeute de danse,PREP,21599
thérapeute en communication,PREP,21595
thérapie,VERB,21589
thérapie du langage,VERB,24276
thérapie par la danse,VERB,24078
théâtre,VERB,16970
tibet,VERB,23684
ticket,VERB,17729
ticket de stationnement,VERB,23915
tige,VERB,17259
tigre,VERB,17731
timbre,VERB,17248
tinter,PRON,17217
tique,VERB,15480
tir,VERB,21797
tir à l'arc,VERB,21856
tire-bouchon,VERB,22564
tirer,PRON,16431
tiroir,VERB,13874
tishah be-av,VERB,17736
tishri,VERB,17737
tisser,PRON,18215
tissu,VERB,13365
toast,VERB,17740
toboggan,VERB,17011
toilette,VERB,16992
toiletter,PRON,24138
toilettes,VERB,17747
toit,VERB,16686
toit de la soukka en branchages,VERB,16732
tomate,VERB,17749
tombe,VERB,14638
tombeau,VERB,21283
tomber,PRON,13436
ton,VERB,17953
tonalité,VERB,23928
tonneau,VERB,24272
tonnerre,VERB,17727
torah,VERB,17760
torche,VERB,14196
torchon,VERB,22398
tornade,VERB,23967
torse,VERB,13161
tortilla,VERB,23603
tortiller,PRON,18252
tortue,VERB,17959
tou bichvat,VERB,17788
touche de clavier,VERB,23553
toucher,PRON,17761
toujours,ADJ,12368
toupie,VERB,17759
tour,VERB,17956
tour complet,VERB,14886
tour d'observation,VERB,23245
tour de contrôle,VERB,23045
tour de garde,VERB,14650
tour de guet,VERB,23245
tour panoramique,VERB,23245
touriste,PREP,24771
tourne-disque,VERB,16471
tourner,PRON,16690
tournesol,VERB,24297
tournevis,VERB,16740
tous les deux,NOUN,12879
toussaint,VERB,14662
tousser,PRON,13420
tout,NOUN,12360
tout le monde,NOUN,14117
tout à coup,ADJ,17452
tout-puissant,ADJ,21329
toutefois,NOUN,13094
toxicomane,PREP,24434
toxicomanie,VERB,24435
tracas,VERB,18280
trackball,VERB,23691
tract,VERB,21340
tracteur,VERB,17765
traduire,PRON,17769
trafic,VERB,17766
tragédie,VERB,23480
train,VERB,17767
train de banlieue,VERB,24067
traitement,VERB,24519
traitement médical,VERB,24188
traiter,PRON,24317
traité,VERB,24007
tram,VERB,24316
trampoline,VERB,17768
tranche,VERB,22381
trancher,PRON,22382
tranquille,ADJ,15982
transat,VERB,24764
transformer,PRON,23453
transmettre,PRON,24615
transmission,VERB,24750
transparence,VERB,24878
transparent,ADJ,13358
transpiration,VERB,17475
transpirer,PRON,17474
transporter,PRON,13125
transports en commun,VERB,24227
transports publics,VERB,24227
travail,VERB,15165
travail culinaire,VERB,22909
travail d'art,VERB,18275
travail d'équipe,VERB,24305
travailler,PRON,18274
travailleur,PREP,18277
traverser,PRON,13614
travesti,PREP,17771
travestie,PREP,17770
traîneau,VERB,17007
traîneau de chien,VERB,21874
traîner,PRON,16431
tremblement de terre,VERB,22620
triangle,VERB,17776
triangle _,VERB,23968
triangulaire,ADJ,17777
triathlon,VERB,21858
tribord,VERB,24760
tribu,VERB,21609
tribune,VERB,24298
tricoter,PRON,15160
tricycle,VERB,17778
tricératops,VERB,23694
triste,ADJ,16702
tristesse,VERB,16703
trois,NOUN,8499
trolleybus,VERB,24318
trombone,VERB,23970
trompe de fallope,VERB,14143
trompette,VERB,14895
tronc,VERB,17783
trop,ADJ,17754
trotter,PRON,24319
trotteur,VERB,18032
trottinette,VERB,21811
trottoir,VERB,24209
trou,VERB,14883
trouble,VERB,24822
trouble du comportement alimentaire,VERB,24439
troublé,ADJ,17985
trouer,VERB,24630
trousse,VERB,23166
trouver,PRON,14179
trèfle,VERB,16939
tsunami,VERB,23972
tu,PREP,18465
tuba_,VERB,23973
tube,VERB,23926
tuer,PRON,15148
tuile,VERB,24518
tunnel,VERB,24321
tuyau,VERB,16187
tuyau_,VERB,23926
tva,VERB,23233
type,VERB,17961
tyr,PREP,22820
tyrannosaurus rex,VERB,23699
tâches ménagères,VERB,23536
télécabine,VERB,24042
télécommande,VERB,24730
télécopie,VERB,23497
télécopieur,VERB,23499
téléphone,VERB,17518
téléphone portable,VERB,23592
téléphone sans fil,VERB,23459
téléphoner,PRON,22904
téléphérique,VERB,24042
téléscope,VERB,22635
télésiège,VERB,24050
télévision,VERB,17519
témoignage,VERB,23079
témoigner,PRON,23235
témoin,PREP,23251
ténor,VERB,23966
tétine,VERB,24418
têtard,VERB,24302
tête,VERB,14689
tête d'ours,VERB,24801
tôt,ADJ,13896
ukulélé,VERB,23979
un,NOUN,8497
un de ces jours,VERB,23021
un jour ou l'autre,VERB,23021
un peu,ADJ,17207
un quart,NOUN,24932
une,NOUN,12321
une fois,NOUN,12401
une seule fois,ADJ,15919
unicorne,VERB,23702
uniforme scolaire,VERB,24743
union,VERB,13380
unir,PRON,13381
united kingdom,VERB,17979
unité monétaire,VERB,23464
univers,VERB,24520
universel,ADJ,21380
université,VERB,17980
urgence,VERB,13930
urinal,VERB,24775
urine,VERB,17990
uriner,PRON,17989
urne,VERB,21282
urne funéraire,VERB,21281
urètre,VERB,17988
usa,VERB,24776
usage,VERB,24847
usine,VERB,14140
ustensile de cuisine,VERB,17993
ustensile de nettoyage,VERB,22397
utilisation,VERB,24847
utiliser,PRON,17991
utérus,VERB,17994
va-et-vient,NOUN,12610
vacances,VERB,17995
vache,VERB,13430
vagin,VERB,17996
vague,VERB,21880
vaisseau sanguin,VERB,24028
valeur,VERB,14456
valhalla,VERB,22827
valise,VERB,12618
valisette d'ordinateur,VERB,23448
vallée,VERB,17999
van,VERB,24161
vanille,VERB,22314
vapeur,VERB,17255
vaporisateur,VERB,23954
vaporisation,VERB,24940
vaporiser,PRON,23953
vase,VERB,21282
vasectomie,VERB,18002
vatican,VERB,21037
vautour,VERB,18024
veau,VERB,18003
velcro,VERB,14155
vendre,PRON,16756
vendredi,VERB,14400
vendredi saint,VERB,14455
venir,PRON,13383
vent,VERB,17271
vente,VERB,23194
ventilateur,VERB,24104
ventre,VERB,17265
ventrière,VERB,24132
ver de terre,VERB,18279
verger,VERB,15934
vernis à ongle,VERB,15690
verre,VERB,14441
verre à vin,VERB,21363
verrerie,VERB,14444
verrerie artisanale,VERB,24134
verrue vénérienne,VERB,24329
vers,VERB,16502
vers l'avant,NOUN,14390
vers le bas,NOUN,13869
vers le bas et en arrière,NOUN,13870
vers le bas et en avant,NOUN,13871
vers le haut,NOUN,17983
verseau,VERB,22647
vert_,NOUN,14641
vertical,ADJ,23249
verticale,VERB,23250
verticalisateur,VERB,17250
verticalisateur sur roues,VERB,21820
vertigineux,ADJ,24642
vessie,VERB,12853
veste,VERB,13371
vestiaire,VERB,24063
vestibule,VERB,23105
veston,VERB,13371
viande,VERB,15444
viande de boeuf,VERB,12652
viande en morceaux,VERB,23473
viande hâchée,VERB,23591
viande surgelée,VERB,22355
viande séchée,VERB,24187
viande à la broche,VERB,23945
vibraphone_,VERB,23986
vide,ADJ,13932
vider,PRON,13933
vidéocassette,VERB,13128
vidéophone,VERB,24781
vie,VERB,15206
vie éternelle,VERB,13945
vierge,VERB,22642
vieux,ADJ,15915
vigilance,VERB,24949
vigilant,ADJ,18046
vignette de stationnement,VERB,23914
viking,PREP,22828
vilain,ADJ,15694
village,VERB,18012
ville,VERB,13351
ville sainte,VERB,21088
vin,VERB,18258
vin mousseux,VERB,22345
vinaigre,VERB,18013
vinaigrette,VERB,22324
vinaigré,ADJ,22350
viol,VERB,16462
violence,VERB,12327
violence sexuelle,VERB,16766
violet,NOUN,16436
violon,VERB,23983
violon alto,VERB,23982
violoncelle,VERB,23834
virginité,VERB,18015
virgule,NOUN,8487
virus,VERB,23711
vis,VERB,16739
visa,VERB,24337
visage,VERB,14138
viser,PRON,16213
vishnou,PREP,18016
vision,VERB,21300
visiophone,VERB,24781
visite,VERB,24859
visiter,PRON,18017
visiteur,PREP,18018
vitesse,VERB,23216
vivre,PRON,15222
vocation,VERB,21359
voie,VERB,23690
voie des bus,VERB,24039
voie ferrée,VERB,23628
voie routière,VERB,23430
voile,VERB,16706
voilier,VERB,16707
voilier à plusieurs mâts,VERB,22073
voir,PRON,16747
voisin,PREP,15705
voiture,VERB,13121
voix,VERB,23984
vol à voile,VERB,22114
volant,ADJ,14373
volcan,VERB,18020
voler,PRON,14372
voleur,PREP,23638
volleyball,VERB,21804
volonté,VERB,24804
volume,VERB,17221
vomir,PRON,18022
vomissement,VERB,24950
vos,PREP,18468
votre,PREP,18468
vouloir,PRON,18035
vous,PREP,18298
vous-même,PREP,18299
vous-mêmes,PREP,18298
voué à,ADJ,24082
voyage,VERB,17779
voyager,PRON,17772
voyageur,VERB,23605
voyeurisme,VERB,18023
vrai,ADJ,16467
vulve,VERB,18025
véhicule,VERB,18010
véhicule de neige,VERB,23950
véhicule spatial,VERB,16680
vélo,VERB,12834
vélo chaise roulante,VERB,21819
vélo couché,VERB,21815
vélo de montagne,VERB,21817
vélo manuel,VERB,21814
vélo tout terrain,VERB,21818
vélomoteur,VERB,21810
véranda,VERB,12620
véridique,ADJ,17782
vérificateur des comptes,PREP,24018
véritable,ADJ,16467
vérité,VERB,17786
vésicule séminale,VERB,16758
vêtement,VERB,13366
vêtement de neige,VERB,17199
vêtement de pluie,VERB,16457
vœu,VERB,24833
wagon,VERB,18028
water-polo,VERB,21805
web,VERB,23709
weekend,VERB,18218
wok,VERB,22582
wow,OTHER,18282
xylophone,VERB,23986
yahrzeit,VERB,18286
yaourt,VERB,18296
yaourt aux fruits,VERB,14407
yaourt surgelé,VERB,22357
yen,VERB,18293
yoghourt,VERB,18296
yom ha-atsmaout,VERB,14937
zoo,VERB,18475
zoologie,VERB,21549
zoologue,PREP,21566
zèbre,VERB,18474
zéro,NOUN,8496
à bord,ADJ,23401
à carreaux,ADJ,24055
à destination,ADJ,24017
à l'aide de,NOUN,18267
à l'arrivée,ADJ,24017
à l'intérieur,VERB,22116
à ligne,ADJ,24293
à moins,NOUN,17981
à nouveau,NOUN,12350
à pois,ADJ,24087
à propos de,NOUN,12324
à proximité,ADJ,15697
à qui,NOUN,18246
à terre,ADJ,23404
à travers,NOUN,12333
à votre service,OTHER,18466
âge de bronze,VERB,23036
âge de pierre,VERB,23222
âge du fer,VERB,23123
âgé,ADJ,23910
âme,VERB,21044
âne,VERB,13865
ânon,VERB,24448
âpre,ADJ,12848
ça,NOUN,17697
ébénisterie,VERB,24339
échalotte,VERB,18006
échanger,PRON,14118
échangeur,VERB,24653
écharpe,VERB,16730
échec,VERB,24445
échelle,VERB,15166
échouer,PRON,23897
éclabousser,PRON,17232
éclair,VERB,15209
éclat,VERB,24135
éclipse lunaire,VERB,24690
éclipse solaire,VERB,24755
écoeurant,ADJ,22354
école,VERB,16734
école d'équitation,VERB,24246
école maternelle,VERB,23558
école primaire,VERB,23076
économie,VERB,21543
économiste,PREP,21561
écorce,VERB,22311
écoulement vaginal,VERB,24326
écouter,PRON,14692
écouteurs,VERB,13899
écran,VERB,23451
écran tactile,VERB,23687
écran total,VERB,17463
écraser,PRON,13616
écraser-,PRON,13436
écrevisse,VERB,23053
écrire,PRON,18285
écrivain,PREP,23716
écueil,VERB,24763
écume,VERB,23875
écureuil,VERB,17245
écurie,VERB,12630
édifier,PRON,24877
éducateur,PREP,23675
éducation,VERB,13908
éducation conductive,VERB,24068
édulcorant,VERB,17453
égal,PREP,23165
égaler,PRON,13943
égalité,NOUN,16713
église,VERB,13345
égocentrique,ADJ,16755
égocentrisme,VERB,24937
égoutter,PRON,13872
égouttoir,VERB,24431
égoïsme,VERB,24937
égoïste,ADJ,16755
éjaculation,VERB,13915
élaborer,PRON,16195
élan,VERB,15652
électeur,PREP,24092
électorat,PREP,24093
électricien,PREP,23482
électricité,VERB,13918
électrique,ADJ,13917
éloignement,VERB,24896
éloigné,ADJ,14150
élève,PREP,17446
éléphant,VERB,13923
élévateur,VERB,13924
émettre,PRON,24615
émotion,VERB,14164
énergie corporelle,VERB,23866
énergie mentale,VERB,23865
énergie nucléaire,VERB,15738
énergie physique,VERB,16234
énergie solaire,VERB,13936
énorme,ADJ,21352
épaule,VERB,16964
épeler,PRON,23665
épicerie,VERB,14645
épicé,ADJ,14901
épingle,VERB,16181
éponge,VERB,12325
épouse,PREP,18251
épouser,PRON,15426
époux,PREP,14914
éprouver de la rancune,PRON,16490
épuisé,ADJ,23827
épée,VERB,15159
équateur,VERB,22598
équipage,VERB,20601
équipe,PREP,17514
équipe de football,VERB,24450
équitable,ADJ,23081
équitation,VERB,24936
équithérapie,VERB,24310
érection,VERB,13944
éruption,VERB,24232
étable,VERB,12630
établissement de logement,VERB,16492
étage,VERB,23085
étage 42,VERB,23086
étagère,VERB,16953
étain,VERB,23239
étaler,PRON,17239
étalon,VERB,24282
étang,VERB,15168
éteindre,PRON,24299
étendre,PRON,24291
éternel,ADJ,21332
éternité,VERB,24892
éternuer,PRON,17191
étincelle,VERB,24274
étirer,PRON,24291
étoffe,VERB,13365
étoile,VERB,17252
étoile de david,VERB,17251
étoile de mer,VERB,17253
étonnement,VERB,23960
étonner,PRON,17470
étonné,ADJ,23962
étouffer-,PRON,13177
étourdi,ADJ,24642
étrange,ADJ,17274
étranger,PREP,17275
étrangler-,PRON,13177
étrangère,ADJ,24118
étreindre,PRON,14909
étreinte,VERB,24848
étrier,VERB,24287
étroit,ADJ,15693
étudiant,PREP,17446
étudier,PRON,24294
été,VERB,17460
été_,VERB,17459
évacuation,VERB,24891
évaluation,VERB,13949
évaluer,PRON,13947
évangile,VERB,21076
évangéliser,PRON,21346
éveil,VERB,24949
éveiller-,PRON,23703
éveillé,ADJ,12601
éventail,VERB,14149
éventuel,ADJ,25831
évident,ADJ,14961
évier,VERB,24511
événement,VERB,14114
événement chrétien,VERB,21100
événement imprévisible,VERB,12329
événement religieux,VERB,21095
événement saint,VERB,21101
évêque,PREP,21056
être,PRON,12639
être capable de,PRON,13114
être d'accord,PRON,12353
être debout,PRON,17249
être en deuil,PRON,21296
être en pension,PRON,23033
être forcé,PRON,15685
être humain,PREP,16161
être patient,PRON,15977
être vivant,VERB,13609
île,VERB,14958
œil,VERB,14133
œuf,VERB,13911
œuf brouillé,VERB,22140
œuf cuit,VERB,22137
œuf frit,VERB,22138
œuf poché,VERB,22141
œuvre,VERB,18275
